Category,City,Country,Customer ID,Customer Name,Year,Quarter,Month,Day,Order ID,Payment Mode,Product ID,Product Name,Sum of Profit,Sum of Quantity,Region,Returns,Sum of Row ID+O6G3A1:R6,Sum of Sales,Segment,Year,Quarter,Month,Day,Sum of Ship Days,Ship Mode,State,Sub-Category
Office Supplies,Amarillo,United States,SG-20890,Susan Gilcrest,2019,Qtr 3,August,1,CA-2019-144337,Online,OFF-PA-10000249,Easy-staple paper,6.6312,2,Central,0,7102,19.648,Corporate,2019,Qtr 3,August,5,4,Second Class,Texas,Paper
Office Supplies,Anaheim,United States,AH-10210,Alan Hwang,2020,Qtr 1,March,8,CA-2020-104080,COD,OFF-BI-10003876,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",64.2,5,West,0,4884,196.2,Consumer,2020,Qtr 1,March,15,7,Standard Class,California,Binders
Office Supplies,Anaheim,United States,AH-10210,Alan Hwang,2020,Qtr 1,March,8,CA-2020-104080,Online,OFF-AR-10001972,Newell 323,0.8736,2,West,0,4885,77.36,Consumer,2020,Qtr 1,March,15,7,Standard Class,California,Art
Office Supplies,Anaheim,United States,CA-12310,Christine Abelman,2020,Qtr 4,December,17,CA-2020-120936,COD,OFF-ST-10001526,Iceberg Mobile Mega Data/Printer Cart,125.1432,4,West,0,4901,682.32,Corporate,2020,Qtr 4,December,21,4,Standard Class,California,Storage
Office Supplies,Anaheim,United States,CA-12310,Christine Abelman,2020,Qtr 4,December,17,CA-2020-120936,Online,OFF-SU-10002557,Fiskars Spring-Action Scissors,3.6348,1,West,0,4902,1150.98,Corporate,2020,Qtr 4,December,21,4,Standard Class,California,Supplies
Office Supplies,Anaheim,United States,DK-13225,Dean Katz,2020,Qtr 2,June,29,CA-2020-100650,COD,OFF-ST-10001780,Tennsco 16-Compartment Lockers with Coat Rack,310.9872,2,West,0,555,1307.78,Corporate,2020,Qtr 3,July,3,4,Second Class,California,Storage
Office Supplies,Anaheim,United States,WB-21850,William Brown,2019,Qtr 4,December,11,CA-2019-165330,Cards,OFF-BI-10002897,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",2.1286,2,West,0,7061,5.872,Consumer,2019,Qtr 4,December,11,0,Same Day,California,Binders
Office Supplies,Anaheim,United States,WB-21850,William Brown,2019,Qtr 4,December,11,CA-2019-165330,Cards,OFF-PA-10000241,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",13.941,1,West,0,7053,30.98,Consumer,2019,Qtr 4,December,11,0,Same Day,California,Paper
Office Supplies,Anaheim,United States,WB-21850,William Brown,2019,Qtr 4,December,11,CA-2019-165330,COD,OFF-AP-10001469,Fellowes 8 Outlet Superior Workstation Surge Protector,24.1918,2,West,0,7060,83.42,Consumer,2019,Qtr 4,December,11,0,Same Day,California,Appliances
Office Supplies,Anaheim,United States,WB-21850,William Brown,2019,Qtr 4,December,11,CA-2019-165330,Online,OFF-AR-10000914,Boston 16765 Mini Stand Up Battery Pencil Sharpener,6.0632,2,West,0,7052,23.32,Consumer,2019,Qtr 4,December,11,0,Same Day,California,Art
Office Supplies,Anaheim,United States,WB-21850,William Brown,2019,Qtr 4,December,11,CA-2019-165330,Online,OFF-BI-10002824,Recycled Easel Ring Binders,11.19,3,West,0,7056,35.808,Consumer,2019,Qtr 4,December,11,0,Same Day,California,Binders
Office Supplies,Anaheim,United States,WB-21850,William Brown,2019,Qtr 4,December,11,CA-2019-165330,Online,OFF-BI-10004001,GBC Recycled VeloBinder Covers,39.8736,9,West,0,7057,122.688,Consumer,2019,Qtr 4,December,11,0,Same Day,California,Binders
Office Supplies,Anaheim,United States,WB-21850,William Brown,2019,Qtr 4,December,11,CA-2019-165330,Online,OFF-BI-10004593,Ibico Laser Imprintable Binding System Covers,68.12,5,West,0,7051,209.6,Consumer,2019,Qtr 4,December,11,0,Same Day,California,Binders
Office Supplies,Anaheim,United States,WB-21850,William Brown,2019,Qtr 4,December,11,CA-2019-165330,Online,OFF-ST-10000636,Rogers Profile Extra Capacity Storage Tub,2.0088,3,West,0,7059,50.22,Consumer,2019,Qtr 4,December,11,0,Same Day,California,Storage
Office Supplies,Andover,United States,PS-18760,Pamela Stobb,2019,Qtr 1,March,9,CA-2019-153269,Cards,OFF-PA-10001801,Xerox 193,8.7906,3,East,0,8334,17.94,Consumer,2019,Qtr 1,March,12,3,First Class,Massachusetts,Paper
Office Supplies,Andover,United States,PS-18760,Pamela Stobb,2019,Qtr 1,March,9,CA-2019-153269,COD,OFF-ST-10004634,"Personal Folder Holder, Ebony",3.363,1,East,0,8332,11.21,Consumer,2019,Qtr 1,March,12,3,First Class,Massachusetts,Storage
Office Supplies,Andover,United States,PS-18760,Pamela Stobb,2019,Qtr 1,March,9,CA-2019-153269,Online,OFF-BI-10004632,GBC Binding covers,23.31,4,East,0,8335,51.8,Consumer,2019,Qtr 1,March,12,3,First Class,Massachusetts,Binders
Office Supplies,Antioch,United States,GG-14650,Greg Guthrie,2019,Qtr 4,December,6,US-2019-114776,COD,OFF-PA-10004100,Xerox 216,9.3312,3,West,0,1133,19.44,Corporate,2019,Qtr 4,December,7,1,First Class,California,Paper
Office Supplies,Apopka,United States,LB-16795,Laurel Beltran,2019,Qtr 4,November,11,CA-2019-131968,Cards,OFF-AP-10001058,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,50.3658,3,South,0,4726,671.544,Home Office,2019,Qtr 4,November,15,4,Standard Class,Florida,Appliances
Office Supplies,Apopka,United States,LB-16795,Laurel Beltran,2019,Qtr 4,November,11,CA-2019-131968,Online,OFF-BI-10002852,Ibico Standard Transparent Covers,-6.9216,2,South,0,4725,9.888,Home Office,2019,Qtr 4,November,15,4,Standard Class,Florida,Binders
Office Supplies,Apopka,United States,RP-19855,Roy Phan,2019,Qtr 2,May,17,US-2019-150567,Cards,OFF-BI-10001757,Pressboard Hanging Data Binders for Unburst Sheets,-2.1648,2,South,0,1907,2.952,Corporate,2019,Qtr 2,May,21,4,Standard Class,Florida,Binders
Office Supplies,Apopka,United States,RP-19855,Roy Phan,2019,Qtr 2,May,17,US-2019-150567,COD,OFF-BI-10000069,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",-21.6144,6,South,0,1908,27.018,Corporate,2019,Qtr 2,May,21,4,Standard Class,Florida,Binders
Office Supplies,Apple Valley,United States,AJ-10795,Anthony Johnson,2020,Qtr 3,July,17,CA-2020-142342,Cards,OFF-ST-10002957,Sterilite Show Offs Storage Containers,0,2,West,1,5651,121.56,Corporate,2020,Qtr 3,July,19,2,Second Class,California,Storage
Office Supplies,Apple Valley,United States,AJ-10795,Anthony Johnson,2020,Qtr 3,July,17,CA-2020-142342,COD,OFF-PA-10004609,Xerox 221,15.552,5,West,1,5649,106.4,Corporate,2020,Qtr 3,July,19,2,Second Class,California,Paper
Office Supplies,Apple Valley,United States,AJ-10795,Anthony Johnson,2020,Qtr 3,July,17,CA-2020-142342,Online,OFF-EN-10002592,"Peel & Seel Recycled Catalog Envelopes, Brown",28.95,5,West,1,5650,100.9,Corporate,2020,Qtr 3,July,19,2,Second Class,California,Envelopes
Office Supplies,Apple Valley,United States,CT-11995,Carol Triggs,2020,Qtr 2,June,4,CA-2020-158106,Online,OFF-AR-10002255,Newell 346,2.5056,3,Central,0,2928,118.64,Consumer,2020,Qtr 2,June,10,6,Standard Class,Minnesota,Art
Office Supplies,Apple Valley,United States,KB-16405,Katrina Bavinger,2020,Qtr 3,September,4,CA-2020-101182,COD,OFF-PA-10001800,Xerox 220,6.2208,2,West,0,3080,100.96,Home Office,2020,Qtr 3,September,5,1,First Class,California,Paper
Office Supplies,Arlington,United States,AH-10075,Adam Hart,2019,Qtr 4,December,17,CA-2019-147109,COD,OFF-PA-10001972,Xerox 214,18.144,10,Central,0,8414,51.84,Corporate,2019,Qtr 4,December,21,4,Standard Class,Texas,Paper
Office Supplies,Arlington,United States,AS-10045,Aaron Smayling,2019,Qtr 1,March,28,CA-2019-162901,COD,OFF-ST-10000649,Hanging Personal Folder File,7.85,2,South,0,1352,31.4,Corporate,2019,Qtr 1,March,31,3,First Class,Virginia,Storage
Office Supplies,Arlington,United States,BF-11020,Barry Französisch,2020,Qtr 3,September,8,US-2020-124779,COD,OFF-BI-10002429,"Premier Elliptical Ring Binder, Black",-68.1856,7,Central,0,6649,125.616,Corporate,2020,Qtr 3,September,11,3,First Class,Texas,Binders
Office Supplies,Arlington,United States,BF-11020,Barry Französisch,2020,Qtr 3,September,8,US-2020-124779,COD,OFF-PA-10000061,Xerox 205,7.2576,4,Central,0,6653,115.736,Corporate,2020,Qtr 3,September,11,3,First Class,Texas,Paper
Office Supplies,Arlington,United States,BF-11020,Barry Französisch,2020,Qtr 3,September,8,US-2020-124779,Online,OFF-FA-10004854,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",15.498,5,Central,0,6651,120.92,Corporate,2020,Qtr 3,September,11,3,First Class,Texas,Fasteners
Office Supplies,Arlington,United States,CK-12760,Cyma Kinney,2019,Qtr 1,February,1,US-2019-140809,COD,OFF-ST-10002214,X-Rack File for Hanging Folders,14.677,5,South,0,3242,56.45,Corporate,2019,Qtr 1,February,3,2,First Class,Virginia,Storage
Office Supplies,Arlington,United States,DC-12850,Dan Campbell,2020,Qtr 3,September,18,CA-2020-131016,Cards,OFF-AR-10000122,Newell 314,0.558,2,Central,0,2823,99.928,Consumer,2020,Qtr 3,September,20,2,First Class,Texas,Art
Office Supplies,Arlington,United States,DC-12850,Dan Campbell,2020,Qtr 3,September,18,CA-2020-131016,Cards,OFF-ST-10000352,Acco Perma 2700 Stacking Storage Drawers,-2.974,2,Central,0,2824,153.584,Consumer,2020,Qtr 3,September,20,2,First Class,Texas,Storage
Office Supplies,Arlington,United States,EB-13750,Edward Becker,2019,Qtr 2,May,30,CA-2019-166380,COD,OFF-EN-10002600,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",12.744,9,South,0,8296,26.55,Corporate,2019,Qtr 2,June,3,4,Standard Class,Virginia,Envelopes
Office Supplies,Arlington,United States,GB-14575,Giulietta Baptist,2020,Qtr 4,December,17,CA-2020-130309,Online,OFF-ST-10003208,Adjustable Depth Letter/Legal Cart,157.8702,3,South,0,4342,935.38,Consumer,2020,Qtr 4,December,21,4,Standard Class,Virginia,Storage
Office Supplies,Arlington,United States,GZ-14470,Gary Zandusky,2020,Qtr 2,May,6,CA-2020-156769,Cards,OFF-AR-10003179,Dixon Ticonderoga Core-Lock Colored Pencils,18.0378,6,South,0,4127,153.66,Consumer,2020,Qtr 2,May,9,3,First Class,Virginia,Art
Office Supplies,Arlington,United States,KH-16360,Katherine Hughes,2019,Qtr 3,July,2,CA-2019-101469,Online,OFF-AR-10003986,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,3.157,2,South,0,8337,7.7,Consumer,2019,Qtr 3,July,8,6,Standard Class,Virginia,Art
Office Supplies,Arlington,United States,KM-16375,Katherine Murray,2019,Qtr 3,July,25,CA-2019-149454,Online,OFF-BI-10003694,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",4.8024,1,South,0,5244,10.44,Home Office,2019,Qtr 3,July,26,1,First Class,Virginia,Binders
Office Supplies,Arlington,United States,MZ-17515,Mary Zewe,2019,Qtr 2,June,11,CA-2019-169922,COD,OFF-BI-10003784,Computer Printout Index Tabs,-2.1504,4,Central,0,2428,1.344,Corporate,2019,Qtr 2,June,17,6,Standard Class,Texas,Binders
Office Supplies,Arlington,United States,MZ-17515,Mary Zewe,2019,Qtr 2,June,11,CA-2019-169922,Online,OFF-BI-10001617,GBC Wire Binding Combs,-13.6488,4,Central,0,2429,8.272,Corporate,2019,Qtr 2,June,17,6,Standard Class,Texas,Binders
Office Supplies,Arlington,United States,SC-20050,Sample Company A,2020,Qtr 3,September,30,US-2020-130603,Online,OFF-BI-10000301,GBC Instant Report Kit,-17.469,9,Central,0,9688,127.646,Home Office,2020,Qtr 4,October,6,6,Standard Class,Texas,Binders
Office Supplies,Arlington,United States,SC-20230,Scot Coram,2019,Qtr 3,July,8,CA-2019-156685,Online,OFF-AR-10000588,Newell 345,3.5712,3,Central,0,1924,47.616,Corporate,2019,Qtr 3,July,10,2,Second Class,Texas,Art
Office Supplies,Arlington,United States,SC-20260,Scott Cohen,2020,Qtr 1,March,31,CA-2020-144680,COD,OFF-AP-10003040,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,-90.774,5,Central,0,6562,161.62,Corporate,2020,Qtr 2,April,2,2,First Class,Texas,Appliances
Office Supplies,Arlington,United States,SE-20110,Sanjit Engle,2019,Qtr 1,February,2,CA-2019-158841,COD,OFF-BI-10002557,Presstex Flexible Ring Binders,18.2,8,South,0,8490,36.4,Consumer,2019,Qtr 1,February,4,2,Second Class,Virginia,Binders
Office Supplies,Arlington,United States,SH-20395,Shahid Hopkins,2020,Qtr 2,April,15,CA-2020-126774,Cards,OFF-AR-10002804,Faber Castell Col-Erase Pencils,2.0049,1,South,0,309,98.89,Consumer,2020,Qtr 2,April,17,2,First Class,Virginia,Art
Office Supplies,Arlington Heights,United States,SC-20845,Sung Chung,2019,Qtr 4,November,11,CA-2019-103128,COD,OFF-AR-10003394,Newell 332,1.2348,6,Central,0,9400,14.112,Consumer,2019,Qtr 4,November,15,4,Standard Class,Illinois,Art
Office Supplies,Arvada,United States,BP-11185,Ben Peterman,2019,Qtr 3,September,12,CA-2019-142902,Online,OFF-LA-10000634,Avery 509,2.0358,3,West,0,313,6.264,Corporate,2019,Qtr 3,September,14,2,Second Class,Colorado,Labels
Office Supplies,Asheville,United States,DB-13615,Doug Bickford,2020,Qtr 4,November,27,CA-2020-132185,COD,OFF-AR-10000422,Pencil and Crayon Sharpener,0.7665,5,South,0,2676,120.76,Consumer,2020,Qtr 4,December,2,5,Standard Class,North Carolina,Art
Office Supplies,Asheville,United States,DB-13615,Doug Bickford,2020,Qtr 4,November,27,CA-2020-132185,Online,OFF-AP-10001205,Belkin 5 Outlet SurgeMaster Power Centers,4.3584,1,South,0,2677,144.584,Consumer,2020,Qtr 4,December,2,5,Standard Class,North Carolina,Appliances
Office Supplies,Asheville,United States,MD-17860,Michael Dominguez,2020,Qtr 4,November,24,CA-2020-153654,COD,OFF-BI-10004465,Avery Durable Slant Ring Binders,-12.672,8,South,0,4355,132.008,Corporate,2020,Qtr 4,November,26,2,Second Class,North Carolina,Binders
Office Supplies,Asheville,United States,SG-20605,Speros Goranitis,2020,Qtr 3,September,13,CA-2020-139493,Cards,OFF-AR-10003158,Fluorescent Highlighters by Dixon,2.786,5,South,0,7664,130.92,Consumer,2020,Qtr 3,September,19,6,Standard Class,North Carolina,Art
Office Supplies,Athens,United States,JF-15490,Jeremy Farry,2019,Qtr 2,May,22,CA-2019-159653,Online,OFF-LA-10004345,Avery 493,7.2177,3,South,0,4724,14.73,Consumer,2019,Qtr 2,May,22,0,Same Day,Georgia,Labels
Office Supplies,Atlanta,United States,AA-10375,Allen Armold,2019,Qtr 4,November,14,CA-2019-131065,Online,OFF-BI-10004970,"ACCOHIDE 3-Ring Binder, Blue, 1""",3.8822,2,South,0,2266,8.26,Consumer,2019,Qtr 4,November,16,2,Second Class,Georgia,Binders
Office Supplies,Atlanta,United States,AA-10375,Allen Armold,2019,Qtr 4,November,14,CA-2019-131065,Online,OFF-PA-10002479,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),2.376,1,South,0,2265,5.28,Consumer,2019,Qtr 4,November,16,2,Second Class,Georgia,Paper
Office Supplies,Atlanta,United States,AH-10075,Adam Hart,2020,Qtr 4,November,26,CA-2020-165029,COD,OFF-AR-10003504,Newell 347,3.7236,3,South,0,1570,97.84,Corporate,2020,Qtr 4,November,30,4,Standard Class,Georgia,Art
Office Supplies,Atlanta,United States,BF-11170,Ben Ferrer,2019,Qtr 1,January,31,CA-2019-159891,Cards,OFF-EN-10004483,"#10 White Business Envelopes,4 1/8 x 9 1/2",58.9192,8,South,0,8762,125.36,Home Office,2019,Qtr 1,February,6,6,Standard Class,Georgia,Envelopes
Office Supplies,Atlanta,United States,BF-11170,Ben Ferrer,2019,Qtr 1,January,31,CA-2019-159891,Online,OFF-BI-10003527,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,635.495,1,South,0,8761,1270.99,Home Office,2019,Qtr 1,February,6,6,Standard Class,Georgia,Binders
Office Supplies,Atlanta,United States,DL-13315,Delfina Latchford,2020,Qtr 4,November,25,CA-2020-155159,COD,OFF-PA-10003724,"Wirebound Message Book, 4 per Page",23.9463,9,South,0,6979,150.87,Consumer,2020,Qtr 4,November,29,4,Second Class,Georgia,Paper
Office Supplies,Atlanta,United States,JC-15775,John Castell,2020,Qtr 2,May,19,US-2020-120607,Online,OFF-PA-10003129,Tops White Computer Printout Paper,91.9508,4,South,0,5053,206.64,Consumer,2020,Qtr 2,May,19,0,Same Day,Georgia,Paper
Office Supplies,Atlanta,United States,JC-16105,Julie Creighton,2020,Qtr 4,November,3,CA-2020-126046,Cards,OFF-LA-10004484,Avery 476,5.6994,3,South,0,762,132.39,Corporate,2020,Qtr 4,November,7,4,Standard Class,Georgia,Labels
Office Supplies,Atlanta,United States,JE-15610,Jim Epp,2020,Qtr 1,March,31,CA-2020-133263,Cards,OFF-BI-10001153,Ibico Recycled Grain-Textured Covers,17.27,1,South,0,5562,118.54,Corporate,2020,Qtr 2,April,2,2,Second Class,Georgia,Binders
Office Supplies,Atlanta,United States,JE-15610,Jim Epp,2020,Qtr 1,March,31,CA-2020-133263,Online,OFF-BI-10000474,Avery Recycled Flexi-View Covers for Binding Systems,30.7776,4,South,0,5564,156.12,Corporate,2020,Qtr 2,April,2,2,Second Class,Georgia,Binders
Office Supplies,Atlanta,United States,JG-15160,James Galang,2019,Qtr 3,September,27,CA-2019-123176,Cards,OFF-PA-10003971,Xerox 1965,8.7906,3,South,0,7126,17.94,Consumer,2019,Qtr 3,September,29,2,Second Class,Georgia,Paper
Office Supplies,Atlanta,United States,JG-15160,James Galang,2019,Qtr 3,September,27,CA-2019-123176,COD,OFF-AR-10004685,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",4.5837,3,South,0,7127,13.89,Consumer,2019,Qtr 3,September,29,2,Second Class,Georgia,Art
Office Supplies,Atlanta,United States,JS-15880,John Stevenson,2019,Qtr 1,February,12,CA-2019-110492,COD,OFF-BI-10003274,"Avery Durable Slant Ring Binders, No Labels",7.4824,4,South,0,7195,15.92,Consumer,2019,Qtr 1,February,14,2,First Class,Georgia,Binders
Office Supplies,Atlanta,United States,JS-15880,John Stevenson,2019,Qtr 1,February,12,CA-2019-110492,Online,OFF-ST-10003716,Tennsco Double-Tier Lockers,175.5156,6,South,0,7194,1350.12,Consumer,2019,Qtr 1,February,14,2,First Class,Georgia,Storage
Office Supplies,Atlanta,United States,SC-20380,Shahid Collister,2020,Qtr 2,May,19,CA-2020-138975,COD,OFF-PA-10000100,Xerox 1945,140.5957,7,South,0,2862,298.93,Consumer,2020,Qtr 2,May,23,4,Standard Class,Georgia,Paper
Office Supplies,Atlanta,United States,SS-20410,Shahid Shariari,2020,Qtr 3,September,10,CA-2020-159954,COD,OFF-BI-10004876,Wilson Jones Suede Grain Vinyl Binders,1.3622,1,South,1,5894,73.78,Consumer,2020,Qtr 3,September,14,4,Standard Class,Georgia,Binders
Office Supplies,Atlantic City,United States,JK-15325,Jason Klamczynski,2019,Qtr 1,January,31,CA-2019-158043,Cards,OFF-EN-10003134,Staple envelope,11.68,2,East,0,7505,23.36,Corporate,2019,Qtr 1,February,4,4,Second Class,New Jersey,Envelopes
Office Supplies,Auburn,United States,AM-10705,Anne McFarland,2019,Qtr 3,September,18,CA-2019-145905,Cards,OFF-ST-10003716,Tennsco Double-Tier Lockers,117.0104,4,South,0,2016,900.08,Consumer,2019,Qtr 3,September,23,5,Standard Class,Alabama,Storage
Office Supplies,Auburn,United States,AM-10705,Anne McFarland,2019,Qtr 3,September,18,CA-2019-145905,COD,OFF-PA-10000533,Southworth Parchment Paper & Envelopes,6.0168,2,South,0,2015,13.08,Consumer,2019,Qtr 3,September,23,5,Standard Class,Alabama,Paper
Office Supplies,Auburn,United States,GB-14530,George Bell,2020,Qtr 4,October,29,CA-2020-160983,COD,OFF-PA-10002250,Things To Do Today Pad,22.5408,8,East,0,899,146.96,Corporate,2020,Qtr 4,October,31,2,Second Class,New York,Paper
Office Supplies,Auburn,United States,JG-15805,John Grady,2020,Qtr 2,May,21,CA-2020-167899,COD,OFF-AR-10001988,Bulldog Table or Wall-Mount Pencil Sharpener,5.2113,3,East,0,990,94.97,Corporate,2020,Qtr 2,May,26,5,Standard Class,New York,Art
Office Supplies,Auburn,United States,KN-16705,Kristina Nunn,2020,Qtr 2,June,11,CA-2020-102554,Cards,OFF-AR-10001919,"OIC #2 Pencils, Medium Soft",1.0904,2,South,0,3448,118.76,Home Office,2020,Qtr 2,June,15,4,Standard Class,Alabama,Art
Office Supplies,Auburn,United States,LM-17065,Liz MacKendrick,2019,Qtr 4,December,4,CA-2019-105277,Online,OFF-BI-10000301,GBC Instant Report Kit,5.823,3,East,0,5777,15.528,Consumer,2019,Qtr 4,December,8,4,Standard Class,New York,Binders
Office Supplies,Auburn,United States,RB-19360,Raymond Buch,2019,Qtr 2,April,1,CA-2019-166674,COD,OFF-AR-10000588,Newell 345,15.4752,3,East,0,448,59.52,Consumer,2019,Qtr 2,April,3,2,Second Class,New York,Art
Office Supplies,Auburn,United States,RB-19360,Raymond Buch,2019,Qtr 2,April,1,CA-2019-166674,COD,OFF-AR-10001953,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,71.2476,6,East,0,450,263.88,Consumer,2019,Qtr 2,April,3,2,Second Class,New York,Art
Office Supplies,Auburn,United States,RB-19360,Raymond Buch,2019,Qtr 2,April,1,CA-2019-166674,COD,OFF-AR-10003156,50 Colored Long Pencils,7.9248,3,East,0,451,30.48,Consumer,2019,Qtr 2,April,3,2,Second Class,New York,Art
Office Supplies,Auburn,United States,RB-19360,Raymond Buch,2019,Qtr 2,April,1,CA-2019-166674,COD,OFF-AR-10004974,Newell 342,2.8536,3,East,0,452,9.84,Consumer,2019,Qtr 2,April,3,2,Second Class,New York,Art
Office Supplies,Auburn,United States,RB-19360,Raymond Buch,2019,Qtr 2,April,1,CA-2019-166674,COD,OFF-ST-10001469,Fellowes Bankers Box Recycled Super Stor/Drawer,9.7164,3,East,0,449,161.94,Consumer,2019,Qtr 2,April,3,2,Second Class,New York,Storage
Office Supplies,Auburn,United States,RE-19450,Richard Eichhorn,2019,Qtr 3,July,14,CA-2019-169215,COD,OFF-FA-10000936,Acco Hot Clips Clips to Go,13.3245,9,East,0,4682,29.61,Consumer,2019,Qtr 3,July,18,4,Second Class,New York,Fasteners
Office Supplies,Aurora,United States,BE-11410,Bobby Elias,2020,Qtr 1,January,21,CA-2020-141782,Cards,OFF-EN-10002230,Airmail Envelopes,90.6444,4,Central,0,9745,299.576,Consumer,2020,Qtr 1,January,25,4,Standard Class,Illinois,Envelopes
